Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
1,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
2,-0.876089,-0.740382,0.515798,0.085827,-0.113554,0.000000
3,-0.854477,-0.731680,0.505350,0.086433,-0.110832,-0.004053
4,-0.833533,-0.724889,0.493583,0.086920,-0.107957,0.003181
5,-0.811043,-0.714610,0.484193,0.087524,-0.105512,-0.009613
6,-0.790937,-0.709897,0.470722,0.087690,-0.102433,0.013102
7,-0.766225,-0.694245,0.464718,0.088280,-0.100566,-0.027126
8,-0.749236,-0.696543,0.445806,0.087667,-0.096599,0.044235
9,-0.718087,-0.665230,0.450227,0.088659,-0.096362,-0.082239
10,-0.711549,-0.691506,0.413736,0.086209,-0.089489,0.142024
11,-0.660952,-0.613486,0.450410,0.089245,-0.094344,-0.255492
12,-0.687967,-0.718057,0.357878,0.081893,-0.078299,0.449281
13,-0.579460,-0.417832,0.443937,0.097063,-0.092293,-0.599325
14,-0.671750,-0.789729,0.319571,0.068886,-0.069098,0.749460
15,-0.510389,-0.202395,0.405735,0.102373,-0.085841,-0.748377
16,-0.627587,-0.721565,0.298981,0.058384,-0.063601,0.749100
17,-0.470028,-0.133851,0.386563,0.090700,-0.081122,-0.748605
18,-0.583494,-0.651292,0.280507,0.045922,-0.058070,0.748876
19,-0.429818,-0.064620,0.369332,0.077636,-0.076278,-0.748720
20,-0.539972,-0.581787,0.263585,0.032598,-0.052638,0.748743
21,-0.389605,0.002708,0.353806,0.064192,-0.071257,-0.748763
22,-0.496974,-0.515473,0.247945,0.019347,-0.047291,0.748667
23,-0.349421,0.065861,0.339678,0.051215,-0.066061,-0.748767
24,-0.454533,-0.454375,0.233305,0.006928,-0.042024,0.748616
25,-0.309362,0.123071,0.326661,0.039353,-0.060709,-0.748755
26,-0.412693,-0.399898,0.219411,-0.004125,-0.036830,0.748572
27,-0.269593,0.173132,0.314464,0.029060,-0.055236,-0.748743
28,-0.371566,-0.352957,0.206012,-0.013456,-0.031714,0.748519
29,-0.230313,0.215423,0.302825,0.020586,-0.049691,-0.748742
30,-0.331249,-0.313895,0.192922,-0.020902,-0.026673,0.748452
31,-0.191800,0.249843,0.291491,0.014016,-0.044141,-0.748756
32,-0.291921,-0.282539,0.179958,-0.026467,-0.021731,0.748368
33,-0.154306,0.276727,0.280274,0.009294,-0.038652,-0.748785
34,-0.253734,-0.258355,0.167012,-0.030265,-0.016903,0.748267
35,-0.118075,0.296788,0.269043,0.006241,-0.033291,-0.748826
36,-0.216843,-0.240468,0.154025,-0.032524,-0.012215,0.748156
37,-0.083325,0.310988,0.257726,0.004606,-0.028118,-0.748876
38,-0.181372,-0.227869,0.141005,-0.033510,-0.007685,0.748036
39,-0.050231,0.320394,0.246310,0.004105,-0.023185,-0.748927
40,-0.147496,-0.219413,0.127957,-0.033534,-0.003356,0.747916
41,-0.018944,0.326093,0.234809,0.004439,-0.018541,-0.748976
42,-0.115295,-0.214039,0.114956,-0.032882,0.000758,0.747800
43,0.010444,0.329193,0.223283,0.005312,-0.014215,-0.749019
44,-0.084826,-0.210710,0.102088,-0.031834,0.004638,0.747692
45,0.037920,0.330638,0.211825,0.006465,-0.010220,-0.749050
46,-0.056117,-0.208546,0.089452,-0.030626,0.008274,0.747596
47,0.063490,0.331246,0.200525,0.007687,-0.006561,-0.749067
48,-0.029200,-0.206809,0.077130,-0.029452,0.011649,0.747515
49,0.087232,0.331680,0.189503,0.008798,-0.003224,-0.749069
50,-0.004020,-0.204939,0.065224,-0.028457,0.014772,0.747449
51,0.109161,0.332409,0.178808,0.009687,-0.000209,-0.749056
52,0.019461,-0.202574,0.053806,-0.027728,0.017646,0.747400
53,0.129434,0.333769,0.168557,0.010267,0.002522,-0.749028
54,0.041338,-0.199467,0.042954,-0.027319,0.020289,0.747365
55,0.148189,0.335911,0.158823,0.010514,0.005002,-0.748985
56,0.061721,-0.195543,0.032722,-0.027237,0.022721,0.747345
57,0.165521,0.338866,0.149642,0.010433,0.007255,-0.748932
58,0.080668,-0.190820,0.023135,-0.027465,0.024954,0.747336
59,0.181566,0.342573,0.141059,0.010055,0.009316,-0.748868
60,0.098304,-0.185409,0.014225,-0.027959,0.027014,0.747336
61,0.196414,0.346895,0.133087,0.009430,0.011208,-0.748798
62,0.114697,-0.179477,0.005986,-0.028661,0.028914,0.747345
63,0.210203,0.351694,0.125748,0.008611,0.012968,-0.748724
64,0.129950,-0.173191,-0.001579,-0.029513,0.030678,0.747359
65,0.223028,0.356762,0.119047,0.007664,0.014620,-0.748646
66,0.144132,-0.166761,-0.008483,-0.030455,0.032320,0.747375
67,0.234886,0.361908,0.112933,0.006650,0.016161,-0.748567
68,0.157275,-0.160374,-0.014762,-0.031423,0.033844,0.747394
69,0.245867,0.366902,0.107416,0.005620,0.017611,-0.748489
70,0.169457,-0.154231,-0.020427,-0.032376,0.035262,0.747414
71,0.256005,0.371511,0.102471,0.004623,0.018973,-0.748411
72,0.180727,-0.148550,-0.025499,-0.033272,0.036582,0.747434
73,0.265355,0.375648,0.098075,0.003703,0.020261,-0.748336
74,0.191098,-0.143425,-0.030024,-0.034067,0.037805,0.747454
75,0.273897,0.379242,0.094175,0.002892,0.021468,-0.748264
76,0.200586,-0.138898,-0.034043,-0.034741,0.038935,0.747472
77,0.281625,0.382258,0.090735,0.002208,0.022589,-0.748197
78,0.209197,-0.134918,-0.037590,-0.035284,0.039974,0.747487
79,0.288545,0.384751,0.087717,0.001657,0.023626,-0.748135
80,0.216900,-0.131449,-0.040715,-0.035693,0.040911,0.747497
81,0.294642,0.386784,0.085088,0.001231,0.024572,-0.748079
82,0.223758,-0.128465,-0.043414,-0.035990,0.041759,0.747504
83,0.299905,0.388362,0.082825,0.000917,0.025418,-0.748029
84,0.229733,-0.125916,-0.045731,-0.036192,0.042502,0.747508
85,0.304326,0.389583,0.080906,0.000689,0.026158,-0.747983
86,0.234811,-0.123759,-0.047696,-0.036318,0.043130,0.747510
87,0.307876,0.390445,0.079293,0.000537,0.026777,-0.747940
88,0.239015,-0.121969,-0.049328,-0.036379,0.043644,0.747511
89,0.310584,0.391031,0.077979,0.000437,0.027279,-0.747902
90,0.242353,-0.120468,-0.050646,-0.036404,0.044040,0.747512
91,0.312488,0.391381,0.076949,0.000376,0.027667,-0.747866
92,0.244878,-0.119204,-0.051657,-0.036406,0.044326,0.747511
93,0.313594,0.391521,0.076184,0.000344,0.027940,-0.747833
94,0.246586,-0.118177,-0.052395,-0.036387,0.044498,0.747511
95,0.313900,0.391493,0.075654,0.000328,0.028093,-0.747802
96,0.247505,-0.117359,-0.052879,-0.036357,0.044558,0.747510
97,0.313460,0.391323,0.075352,0.000322,0.028135,-0.747772
98,0.247658,-0.116702,-0.053130,-0.036327,0.044506,0.747510
99,0.312336,0.391010,0.075268,0.000325,0.028079,-0.747745
100,0.247148,-0.116240,-0.053146,-0.036288,0.044368,0.747510
101,0.310558,0.390582,0.075388,0.000331,0.027931,-0.747720
102,0.245977,-0.115928,-0.052955,-0.036249,0.044136,0.747509
103,0.308164,0.390021,0.075689,0.000350,0.027696,-0.747697
104,0.244147,-0.115824,-0.052592,-0.036198,0.043811,0.747510
105,0.305168,0.389314,0.076150,0.000379,0.027375,-0.747676
106,0.241743,-0.115881,-0.052055,-0.036143,0.043409,0.747511
107,0.301631,0.388468,0.076762,0.000420,0.026981,-0.747656
108,0.238827,-0.116149,-0.051358,-0.036070,0.042945,0.747511
109,0.297630,0.387473,0.077518,0.000482,0.026531,-0.747638
110,0.235408,-0.116600,-0.050527,-0.035984,0.042416,0.747511
